,id,Annotations,Name,Parent,Description
1499,304021088,,Chapel Hill,,
1500,304021089,,Fig Tree Pocket,,
1501,304021090,,Kenmore,,
1502,304021091,,Pinjarra Hills - Pullenvale,,
1503,30403,,Sherwood - Indooroopilly,,
1504,304031092,,Chelmer - Graceville,,
1505,304031093,,Corinda,,
1506,304031094,,Indooroopilly,,
1507,304031095,,Sherwood,,
1508,304031096,,St Lucia,,
1509,304031097,,Taringa,,
1510,30404,,The Gap - Enoggera,,
1511,304041098,,Enoggera,,
1512,304041099,,Enoggera Reservoir,,
1513,304041100,,Keperra,,
1514,304041101,,Mitchelton,,
1515,304041102,,Mount Coot-tha,,
1516,304041103,,The Gap,,
1517,304041104,,Upper Kedron - Ferny Grove,,
1518,305,,Brisbane Inner City,,
1519,30501,,Brisbane Inner,,
1520,305011105,,Brisbane City,,
1521,305011106,,Fortitude Valley,,
1522,305011107,,Highgate Hill,,
1523,305011108,,Kangaroo Point,,
1524,305011109,,New Farm,,
1525,305011110,,South Brisbane,,
1526,305011111,,Spring Hill,,
1527,305011112,,West End,,
1528,30502,,Brisbane Inner - East,,
1529,305021113,,Balmoral,,
1530,305021114,,Bulimba,,
1531,305021115,,East Brisbane,,
1532,305021116,,Hawthorne,,
1533,305021117,,Morningside - Seven Hills,,
1534,305021118,,Norman Park,,
1535,30503,,Brisbane Inner - North,,
1536,305031119,,Albion,,
1537,305031120,,Alderley,,
1538,305031121,,Ascot,,
1539,305031122,,Clayfield,,
1540,305031123,,Grange,,
1541,305031124,,Hamilton (Qld),,
1542,305031125,,Hendra,,
1543,305031126,,Kelvin Grove - Herston,,
1544,305031127,,Newmarket,,
1545,305031128,,Newstead - Bowen Hills,,
1546,305031129,,Wilston,,
1547,305031130,,Windsor,,
1548,305031131,,Wooloowin - Lutwyche,,
1549,30504,,Brisbane Inner - West,,
1550,305041132,,Ashgrove,,
1551,305041133,,Auchenflower,,
1552,305041134,,Bardon,,
1553,305041135,,Paddington - Milton,,
1554,305041136,,Red Hill (Qld),,
1555,305041137,,Toowong,,
1556,310,,Ipswich,,
1557,31001,,Forest Lake - Oxley,,
1558,310011271,,Darra - Sumner,,
1559,310011272,,Durack,,
1560,310011274,,Inala - Richlands,,
1561,310011275,,Oxley (Qld),,
1562,310011276,,Wacol,,
1563,310011563,,Doolandella,,
1564,310011564,,Forest Lake - Ellen Grove,,
1565,31002,,Ipswich Hinterland,,
1566,310021277,,Boonah,,
1567,310021278,,Esk,,
1568,310021279,,Lake Manchester - England Creek,,
1569,310021280,,Lockyer Valley - East,,
1570,310021281,,Lowood,,
1571,310021282,,Rosewood,,
1572,31003,,Ipswich Inner,,
1573,310031283,,Brassall,,
1574,310031284,,Bundamba,,
1575,310031285,,Churchill - Yamanto,,
1576,310031286,,Ipswich - Central,,
1577,310031287,,Ipswich - East,,
1578,310031288,,Ipswich - North,,
1579,310031289,,Karalee - Barellan Point,,
1580,310031290,,Karana Downs,,
1581,310031291,,Leichhardt - One Mile,,
1582,310031292,,North Ipswich - Tivoli,,
1583,310031293,,Raceview,,
1584,310031294,,Ripley,,
1585,310031295,,Riverview,,
1586,31004,,Springfield - Redbank,,
1587,310041297,,Camira - Gailes,,
1588,310041298,,Carole Park,,
1589,310041299,,Collingwood Park - Redbank,,
1590,310041300,,Goodna,,
1591,310041301,,New Chum,,
1592,310041302,,Redbank Plains,,
1593,310041303,,Springfield,,
1594,310041304,,Springfield Lakes,,
1595,310041565,,Augustine Heights - Brookwater,,
1596,310041566,,Bellbird Park,,
1597,311,,Logan - Beaudesert,,
1598,31101,,Beaudesert,,
1599,311011305,,Beaudesert,,
1600,31102,,Beenleigh,,
1601,311021306,,Beenleigh,,
1602,311021307,,Eagleby,,
1603,311021308,,Edens Landing - Holmview,,
1604,311021309,,Mount Warren Park,,
1605,311021310,,Wolffdene - Bahrs Scrub,,
1606,31103,,Browns Plains,,
1607,311031311,,Boronia Heights - Park Ridge,,
1608,311031312,,Browns Plains,,
1609,311031313,,Chambers Flat - Logan Reserve,,
1610,311031314,,Crestmead,,
1611,311031315,,Greenbank Military Camp,,
1612,311031316,,Hillcrest,,
1613,311031317,,Marsden,,
1614,311031318,,Munruben - Park Ridge South,,
1615,311031319,,Regents Park - Heritage Park,,
1616,31104,,Jimboomba,,
1617,311041322,,Logan Village,,
1618,311041567,,Flagstone (East) - Riverbend,,
1619,311041568,,Flagstone (West) - New Beith,,
1620,311041569,,Greenbank - North Maclean,,
1621,311041570,,Jimboomba - Glenlogan,,
1622,311041571,,Yarrabilba,,
1623,31105,,Loganlea - Carbrook,,
1624,311051323,,Bethania - Waterford,,
1625,311051324,,Cornubia - Carbrook,,
1626,311051325,,Loganholme - Tanah Merah,,
1627,311051326,,Loganlea,,
1628,311051327,,Shailer Park,,
1629,311051328,,Waterford West,,
1630,31106,,Springwood - Kingston,,
1631,311061329,,Daisy Hill,,
1632,311061330,,Kingston (Qld),,
1633,311061331,,Logan Central,,
1634,311061332,,Rochedale South - Priestdale,,
1635,311061333,,Slacks Creek,,
1636,311061334,,Springwood,,
1637,311061335,,Underwood,,
1638,311061336,,Woodridge,,
1639,313,,Moreton Bay - North,,
1640,31301,,Bribie - Beachmere,,
1641,313011362,,Beachmere - Sandstone Point,,
1642,313011363,,Bribie Island,,
1643,31302,,Caboolture,,
1644,313021364,,Burpengary - East,,
1645,313021366,,Caboolture - South,,
1646,313021367,,Elimbah,,
1647,313021368,,Morayfield - East,,
1648,313021369,,Wamuran,,
1649,313021572,,Caboolture - East,,
1650,313021573,,Caboolture - West,,
1651,31303,,Caboolture Hinterland,,
1652,313031370,,Kilcoy,,
1653,313031371,,Woodford - D'Aguilar,,
1654,31304,,Narangba - Burpengary,,
1655,313041372,,Burpengary,,
1656,313041373,,Deception Bay,,
1657,313041374,,Morayfield,,
1658,313041375,,Narangba,,
1659,313041376,,Upper Caboolture,,
1660,31305,,Redcliffe,,
1661,313051377,,Clontarf,,
1662,313051378,,Margate - Woody Point,,
1663,313051379,,Redcliffe,,
1664,313051380,,Rothwell - Kippa-Ring,,
1665,313051574,,Moreton Island,,
1666,313051575,,Scarborough - Newport,,
1667,314,,Moreton Bay - South,,
1668,31401,,The Hills District,,
1669,314011382,,Albany Creek,,
1670,314011383,,Cashmere,,
1671,314011384,,Dayboro,,
1672,314011385,,Eatons Hill,,
1673,314011386,,The Hills District,,
1674,314011387,,Samford Valley,,
1675,31402,,North Lakes,,
1676,314021389,,Murrumba Downs - Griffin,,
1677,314021576,,Dakabin,,
1678,314021577,,Kallangur,,
1679,314021578,,Mango Hill,,
1680,314021579,,North Lakes,,
1681,31403,,Strathpine,,
1682,314031391,,Bray Park,,
1683,314031392,,Lawnton,,
1684,314031393,,Petrie,,
1685,314031394,,Strathpine - Brendale,,
1686,3RQLD,,Rest of Qld,,
1687,306,,Cairns,,
1688,30601,,Cairns - North,,
1689,306011138,,Brinsmead,,
1690,306011139,,Clifton Beach - Kewarra Beach,,
1691,306011140,,Freshwater - Stratford,,
1692,306011141,,Redlynch,,
1693,306011142,,Trinity Beach - Smithfield,,
1694,306011143,,Yorkeys Knob - Machans Beach,,
1695,30602,,Cairns - South,,
1696,306021144,,Bentley Park,,
1697,306021145,,Cairns City,,
1698,306021146,,Earlville - Bayview Heights,,
1699,306021147,,Edmonton,,
1700,306021148,,Gordonvale - Trinity,,
1701,306021149,,Kanimbla - Mooroobool,,
1702,306021150,,Lamb Range,,
1703,306021151,,Manoora,,
1704,306021152,,Manunda,,
1705,306021153,,Mount Sheridan,,
1706,306021154,,Westcourt - Bungalow,,
1707,306021155,,White Rock,,
1708,306021156,,Whitfield - Edge Hill,,
1709,306021157,,Woree,,
1710,30603,,Innisfail - Cassowary Coast,,
1711,306031158,,Babinda,,
1712,306031159,,Innisfail,,
1713,306031160,,Johnstone,,
1714,306031161,,Tully,,
1715,306031162,,Wooroonooran,,
1716,306031163,,Yarrabah,,
1717,30604,,Port Douglas - Daintree,,
1718,306041164,,Daintree,,
1719,306041165,,Port Douglas,,
1720,30605,,Tablelands (East) - Kuranda,,
1721,306051166,,Atherton,,
1722,306051167,,Herberton,,
1723,306051168,,Kuranda,,
1724,306051169,,Malanda - Yungaburra,,
1725,306051170,,Mareeba,,
1726,307,,Darling Downs - Maranoa,,
1727,30701,,Darling Downs (West) - Maranoa,,
1728,307011171,,Balonne,,
1729,307011172,,Chinchilla,,
1730,307011173,,Goondiwindi,,
1731,307011174,,Inglewood - Waggamba,,
1732,307011175,,Miles - Wandoan,,
1733,307011176,,Roma,,
1734,307011177,,Roma Surrounds,,
1735,307011178,,Tara,,
1736,30702,,Darling Downs - East,,
1737,307021179,,Crows Nest - Rosalie,,
1738,307021180,,Jondaryan,,
1739,307021181,,Millmerran,,
1740,307021182,,Pittsworth,,
1741,307021183,,Wambo,,
1742,30703,,Granite Belt,,
1743,307031184,,Clifton - Greenmount,,
1744,307031185,,Southern Downs - East,,
1745,307031186,,Southern Downs - West,,
1746,307031187,,Stanthorpe,,
1747,307031188,,Stanthorpe Surrounds,,
1748,307031189,,Warwick,,
1749,308,,Central Queensland,,
1750,30801,,Central Highlands (Qld),,
1751,308011190,,Central Highlands - East,,
1752,308011191,,Central Highlands - West,,
1753,308011192,,Emerald,,
1754,30803,,Rockhampton,,
1755,308031205,,Berserker,,
1756,308031206,,Bouldercombe,,
1757,308031207,,Emu Park,,
1758,308031208,,Frenchville - Mount Archer,,
1759,308031209,,Glenlee - Rockyview,,
1760,308031210,,Gracemere,,
1761,308031211,,Lakes Creek,,
1762,308031212,,Mount Morgan,,
1763,308031213,,Norman Gardens,,
1764,308031214,,Park Avenue,,
1765,308031215,,Parkhurst - Kawana,,
1766,308031216,,Rockhampton - West,,
1767,308031217,,Rockhampton City,,
1768,308031218,,Rockhampton Surrounds - East,,
1769,308031219,,Rockhampton Surrounds - North,,
1770,308031220,,Rockhampton Surrounds - West,,
1771,308031221,,Shoalwater Bay,,
1772,308031222,,The Range - Allenstown,,
1773,308031223,,Yeppoon,,
1774,30804,,Biloela,,
1775,308041528,,Banana,,
1776,308041529,,Biloela,,
1777,30805,,Gladstone,,
1778,308051530,,Agnes Water - Miriam Vale,,
1779,308051531,,Boyne Island - Tannum Sands,,
1780,308051532,,Callemondah,,
1781,308051533,,Clinton - New Auckland,,
1782,308051534,,Gladstone,,
1783,308051535,,Gladstone Hinterland,,
1784,308051536,,Kin Kora - Sun Valley,,
1785,308051537,,South Trees,,
1786,308051538,,Telina - Toolooa,,
1787,308051539,,West Gladstone,,
1788,309,,Gold Coast,,
1789,30901,,Broadbeach - Burleigh,,
1790,309011224,,Broadbeach Waters,,
1791,309011225,,Burleigh Heads,,
1792,309011226,,Burleigh Waters,,
1793,309011227,,Mermaid Beach - Broadbeach,,
1794,309011228,,Mermaid Waters,,
1795,309011229,,Miami,,
1796,30902,,Coolangatta,,
1797,309021230,,Coolangatta,,
1798,309021231,,Currumbin - Tugun,,
1799,309021232,,Currumbin Waters,,
1800,309021233,,Elanora,,
1801,309021234,,Palm Beach,,
1802,30903,,Gold Coast - North,,
1803,309031235,,Arundel,,
1804,309031236,,Biggera Waters,,
1805,309031237,,Coombabah,,
1806,309031238,,Labrador,,
1807,309031239,,Paradise Point - Hollywell,,
1808,309031240,,Runaway Bay,,
1809,30904,,Gold Coast Hinterland,,
1810,309041241,,Guanaba - Springbrook,,
1811,309041242,,Tamborine - Canungra,,
1812,30905,,Mudgeeraba - Tallebudgera,,
1813,309051243,,Currumbin Valley - Tallebudgera,,
1814,309051244,,Mudgeeraba - Bonogin,,
1815,309051245,,Reedy Creek - Andrews,,
1816,30906,,Nerang,,
1817,309061246,,Carrara,,
1818,309061247,,Highland Park,,
1819,309061248,,Nerang - Mount Nathan,,
1820,309061249,,Pacific Pines - Gaven,,
1821,309061250,,Worongary - Tallai,,
1822,30907,,Ormeau - Oxenford,,
1823,309071251,,Coomera,,
1824,309071252,,Helensvale,,
1825,309071253,,Hope Island,,
1826,309071254,,Jacobs Well - Alberton,,
1827,309071256,,Oxenford - Maudsland,,
1828,309071552,,Ormeau (East) - Stapylton,,
1829,309071553,,Ormeau (West) - Yatala,,
1830,309071554,,Pimpama - North,,
1831,309071555,,Pimpama - South,,
1832,309071556,,Upper Coomera (South) - Wongawallan,,
1833,309071557,,Upper Coomera - North,,
1834,309071558,,Willow Vale - Pimpama (West),,
1835,30908,,Robina,,
1836,309081259,,Clear Island Waters,,
1837,309081260,,Merrimac,,
1838,309081262,,Varsity Lakes,,
1839,309081559,,Robina - East,,
1840,309081560,,Robina - West,,
1841,30909,,Southport,,
1842,309091263,,Ashmore,,
1843,309091264,,Molendinar,,
1844,309091265,,Parkwood,,
1845,309091540,,Southport - North,,
1846,309091541,,Southport - South,,
1847,30910,,Surfers Paradise,,
1848,309101267,,Benowa,,
1849,309101268,,Bundall,,
1850,309101269,,Main Beach,,
1851,309101561,,Surfers Paradise - North,,
1852,309101562,,Surfers Paradise - South,,
1853,312,,Mackay - Isaac - Whitsunday,,
1854,31201,,Bowen Basin - North,,
1855,312011337,,Bowen,,
1856,312011338,,Broadsound - Nebo,,
1857,312011339,,Clermont,,
1858,312011340,,Collinsville,,
1859,312011341,,Moranbah,,
1860,31202,,Mackay,,
1861,312021342,,Andergrove - Beaconsfield,,
1862,312021343,,East Mackay,,
1863,312021344,,Eimeo - Rural View,,
1864,312021345,,Eungella Hinterland,,
1865,312021346,,Mackay,,
1866,312021347,,Mackay Harbour,,
1867,312021348,,Mount Pleasant - Glenella,,
1868,312021349,,North Mackay,,
1869,312021350,,Ooralea - Bakers Creek,,
1870,312021351,,Pioneer Valley,,
1871,312021352,,Sarina,,
1872,312021353,,Seaforth - Calen,,
1873,312021354,,Shoal Point - Bucasia,,
1874,312021355,,Slade Point,,
1875,312021356,,South Mackay,,
1876,312021357,,Walkerston - Eton,,
1877,312021358,,West Mackay,,
1878,31203,,Whitsunday,,
1879,312031359,,Airlie - Whitsundays,,
1880,312031360,,Cape Conway,,
1881,312031361,,Proserpine,,
1882,315,,Queensland - Outback,,
1883,31501,,Far North,,
1884,315011395,,Aurukun,,
1885,315011396,,Cape York,,
1886,315011397,,Croydon - Etheridge,,
1887,315011398,,Kowanyama - Pormpuraaw,,
1888,315011399,,Northern Peninsula,,
1889,315011400,,Tablelands,,
1890,315011401,,Torres,,
1891,315011402,,Torres Strait Islands,,
1892,315011403,,Weipa,,
1893,31502,,Outback - North,,
1894,315021404,,Carpentaria,,
1895,315021405,,Mount Isa,,
1896,315021406,,Mount Isa Surrounds,,
1897,315021407,,Northern Highlands,,
1898,31503,,Outback - South,,
1899,315031408,,Barcaldine - Blackall,,
1900,315031409,,Charleville,,
1901,315031410,,Far Central West,,
1902,315031411,,Far South West,,
1903,315031412,,Longreach,,
1904,316,,Sunshine Coast,,
1905,31601,,Buderim,,
1906,316011413,,Buderim - North,,
1907,316011414,,Buderim - South,,
1908,316011415,,Mountain Creek,,
1909,316011416,,Sippy Downs,,
1910,31602,,Caloundra,,
1911,316021417,,Aroona - Currimundi,,
1912,316021418,,Buddina - Minyama,,
1913,316021419,,Caloundra - Kings Beach,,
1914,316021421,,Golden Beach - Pelican Waters,,
1915,316021422,,Moffat Beach - Battery Hill,,
1916,316021423,,Parrearra - Warana,,
1917,316021424,,Wurtulla - Birtinya,,
1918,316021580,,Caloundra West - Baringa,,
1919,316021581,,Meridan Plains - Little Mountain (North),,
1920,31603,,Maroochy,,
1921,316031425,,Coolum Beach,,
1922,316031426,,Marcoola - Mudjimba,,
1923,316031427,,Maroochydore - Kuluin,,
1924,316031428,,Mooloolaba - Alexandra Headland,,
1925,31605,,Noosa,,
1926,316051434,,Noosa Heads,,
1927,316051435,,Noosaville,,
1928,316051437,,Sunshine Beach,,
1929,316051438,,Tewantin,,
1930,316051543,,Peregian Beach - Marcus Beach,,
1931,316051544,,Peregian Springs,,
1932,31606,,Sunshine Coast Hinterland,,
1933,316061439,,Beerwah,,
1934,316061440,,Caloundra Hinterland,,
1935,316061441,,Glass House Mountains,,
1936,316061442,,Landsborough,,
1937,316061443,,Maroochy Hinterland,,
1938,316061444,,Palmwoods,,
1939,31607,,Nambour,,
1940,316071545,,Bli Bli,,
1941,316071546,,Diddillibah - Rosemount,,
1942,316071547,,Eumundi - Yandina,,
1943,316071548,,Nambour,,
1944,31608,,Noosa Hinterland,,
1945,316081549,,Noosa Hinterland,,
1946,317,,Toowoomba,,
1947,31701,,Toowoomba,,
1948,317011445,,Cambooya - Wyreema,,
1949,317011446,,Darling Heights,,
1950,317011447,,Drayton - Harristown,,
1951,317011448,,Gatton,,
1952,317011449,,Gowrie (Qld),,
1953,317011450,,Highfields,,
1954,317011451,,Lockyer Valley - West,,
1955,317011452,,Middle Ridge,,
1956,317011453,,Newtown (Qld),,
1957,317011454,,North Toowoomba - Harlaxton,,
1958,317011455,,Rangeville,,
1959,317011456,,Toowoomba - Central,,
1960,317011457,,Toowoomba - East,,
1961,317011458,,Toowoomba - West,,
1962,317011459,,Wilsonton,,
1963,318,,Townsville,,
1964,31801,,Charters Towers - Ayr - Ingham,,
1965,318011460,,Ayr,,
1966,318011461,,Burdekin,,
1967,318011462,,Charters Towers,,
1968,318011463,,Dalrymple,,
1969,318011464,,Ingham,,
1970,318011465,,Ingham Surrounds,,
1971,318011466,,Palm Island,,
1972,31802,,Townsville,,
1973,318021467,,Aitkenvale,,
1974,318021468,,Annandale (Qld),,
1975,318021469,,Belgian Gardens - Pallarenda,,
1976,318021470,,Bohle Plains,,
1977,318021471,,Condon - Rasmussen,,
1978,318021472,,Cranbrook,,
1979,318021474,,Douglas,,
1980,318021475,,Garbutt - West End,,
1981,318021476,,Gulliver - Currajong - Vincent,,
1982,318021477,,Heatley,,
1983,318021478,,Hermit Park - Rosslea,,
1984,318021479,,Hyde Park - Pimlico,,
1985,318021480,,Kelso,,
1986,318021481,,Kirwan - East,,
1987,318021482,,Kirwan - West,,
1988,318021483,,Magnetic Island,,
1989,318021484,,Mount Louisa,,
1990,318021485,,Mundingburra,,
1991,318021486,,Northern Beaches,,
1992,318021487,,Oonoonba,,
1993,318021488,,South Townsville - Railway Estate,,
1994,318021489,,Townsville - South,,
1995,318021490,,Townsville City - North Ward,,
1996,318021491,,Wulguru - Roseneath,,
1997,318021582,,Burdell - Mount Low,,
1998,318021583,,Deeragun - Jensen,,
1999,319,,Wide Bay,,
2000,31901,,Bundaberg,,
2001,319011492,,Ashfield - Kepnock,,
2002,319011493,,Bargara - Burnett Heads,,
2003,319011494,,Branyan - Kensington,,
2004,319011495,,Bundaberg,,
2005,319011496,,Bundaberg East - Kalkie,,
2006,319011497,,Bundaberg North - Gooburrum,,
2007,319011498,,Bundaberg Surrounds - North,,
2008,319011499,,Bundaberg Surrounds - South,,
2009,319011500,,Millbank - Avoca,,
2010,319011501,,Svensson Heights - Norville,,
2011,319011502,,Walkervale - Avenell Heights,,
2012,31902,,Burnett,,
2013,319021503,,Gayndah - Mundubbera,,
2014,319021504,,Gin Gin,,
2015,319021505,,Kingaroy,,
2016,319021506,,Kingaroy Surrounds - North,,
2017,319021507,,Kingaroy Surrounds - South,,
2018,319021508,,Monto - Eidsvold,,
2019,319021509,,Nanango,,
2020,319021510,,North Burnett,,
2021,31903,,Gympie - Cooloola,,
2022,319031511,,Cooloola,,
2023,319031512,,Gympie - North,,
2024,319031513,,Gympie - South,,
2025,319031514,,Gympie Surrounds,,
2026,319031515,,Kilkivan,,
2027,31904,,Hervey Bay,,
2028,319041516,,Booral - River Heads,,
2029,319041517,,Craignish - Dundowran Beach,,
2030,319041518,,Pialba - Eli Waters,,
2031,319041519,,Point Vernon,,
2032,319041520,,Torquay - Scarness - Kawungan,,
2033,319041521,,Urangan - Wondunna,,
2034,31905,,Maryborough,,
2035,319051522,,Burrum - Fraser,,
2036,319051523,,Granville,,
2037,319051524,,Maryborough (Qld),,
2038,319051525,,Maryborough Surrounds - South,,
2039,319051526,,Tinana,,
2040,39799,,Migratory - Offshore - Shipping (Qld),,
2041,397,,Migratory - Offshore - Shipping (Qld),,
2042,39797,,Migratory - Offshore - Shipping (Qld),,
2043,397979799,,Migratory - Offshore - Shipping (Qld),,
2044,39499,,No usual address (Qld),,
2045,399,,No usual address (Qld),,
2046,39999,,No usual address (Qld),,
2047,399999499,,No usual address (Qld),,
2048,4,,South Australia,,
2049,4GADE,,Greater Adelaide,,
2050,401,,Adelaide - Central and Hills,,
2051,40101,,Adelaide City,,
2052,401011001,,Adelaide,,
2053,401011002,,North Adelaide,,
2054,40102,,Adelaide Hills,,
2055,401021003,,Adelaide Hills,,
2056,401021004,,Aldgate - Stirling,,
2057,401021005,,Hahndorf - Echunga,,
2058,401021006,,Lobethal - Woodside,,
2059,401021007,,Mount Barker,,
2060,401021008,,Mount Barker Surrounds,,
2061,401021009,,Nairne,,
2062,401021010,,Uraidla - Summertown,,
2063,40103,,Burnside,,
2064,401031011,,Burnside - Wattle Park,,
2065,401031012,,Beaumont - Glen Osmond,,
2066,401031013,,Toorak Gardens,,
2067,40104,,Campbelltown (SA),,
2068,401041014,,Athelstone,,
2069,401041015,,Paradise - Newton,,
2070,401041016,,Rostrevor - Magill,,
2071,40105,,Norwood - Payneham - St Peters,,
2072,401051017,,Norwood (SA),,
2073,401051018,,Payneham - Felixstow,,
2074,401051019,,St Peters - Marden,,
2075,40106,,Prospect - Walkerville,,
2076,401061020,,Nailsworth - Broadview,,
2077,401061021,,Prospect,,
2078,401061022,,Walkerville,,
2079,40107,,Unley,,
2080,401071023,,Goodwood - Millswood,,
2081,401071024,,Unley - Parkside,,
2082,402,,Adelaide - North,,
2083,40201,,Gawler - Two Wells,,
2084,402011025,,Gawler - North,,
2085,402011026,,Gawler - South,,
2086,402011027,,Lewiston - Two Wells,,
2087,40202,,Playford,,
2088,402021028,,Craigmore - Blakeview,,
2089,402021029,,Davoren Park,,
2090,402021030,,Elizabeth,,
2091,402021031,,Elizabeth East,,
2092,402021032,,Munno Para West - Angle Vale,,
2093,402021033,,One Tree Hill,,
2094,402021034,,Smithfield - Elizabeth North,,
2095,402021035,,Virginia - Waterloo Corner,,
2096,40203,,Port Adelaide - East,,
2097,402031036,,Enfield - Blair Athol,,
2098,402031038,,Windsor Gardens,,
2099,402031175,,Northgate - Northfield,,
2100,402031176,,Valley View - Gilles Plains,,
2101,40204,,Salisbury,,
2102,402041039,,Dry Creek - North,,
2103,402041040,,Ingle Farm,,
2104,402041041,,Para Hills,,
2105,402041042,,Parafield,,
2106,402041043,,Parafield Gardens,,
2107,402041044,,Paralowie,,
2108,402041046,,Salisbury,,
2109,402041047,,Salisbury East,,
2110,402041048,,Salisbury North,,
2111,402041171,,Mawson Lakes - Globe Derby Park,,
2112,402041172,,Pooraka - Cavan,,
2113,40205,,Tea Tree Gully,,
2114,402051049,,Golden Grove,,
2115,402051050,,Greenwith,,
2116,402051051,,Highbury - Dernancourt,,
2117,402051052,,Hope Valley - Modbury,,
2118,402051053,,Modbury Heights,,
2119,402051054,,Redwood Park,,
2120,402051055,,St Agnes - Ridgehaven,,
2121,403,,Adelaide - South,,
2122,40301,,Holdfast Bay,,
2123,403011056,,Brighton (SA),,
2124,403011057,,Glenelg (SA),,
2125,40302,,Marion,,
2126,403021058,,Edwardstown,,
2127,403021059,,Hallett Cove,,
2128,403021060,,Marino - Seaview Downs,,
2129,403021061,,Mitchell Park,,
2130,403021062,,Morphettville,,
2131,403021063,,Sheidow Park - Trott Park,,
2132,403021064,,Warradale,,
2133,40303,,Mitcham,,
2134,403031065,,Belair,,
2135,403031066,,Bellevue Heights,,
2136,403031067,,Blackwood,,
2137,403031068,,Colonel Light Gardens,,
2138,403031069,,Mitcham (SA),,
2139,403031070,,Panorama,,
2140,40304,,Onkaparinga,,
2141,403041071,,Aberfoyle Park,,
2142,403041072,,Aldinga,,
2143,403041073,,Christie Downs,,
2144,403041074,,Christies Beach,,
2145,403041075,,Clarendon,,
2146,403041076,,Coromandel Valley,,
2147,403041077,,Flagstaff Hill,,
2148,403041078,,Hackham - Onkaparinga Hills,,
2149,403041079,,Hackham West - Huntfield Heights,,
2150,403041080,,Happy Valley,,
2151,403041081,,Happy Valley Reservoir,,
2152,403041082,,Lonsdale,,
2153,403041083,,McLaren Vale,,
2154,403041084,,Morphett Vale - East,,
2155,403041085,,Morphett Vale - West,,
2156,403041086,,Reynella,,
2157,403041088,,Willunga,,
2158,403041089,,Woodcroft,,
2159,403041177,,Seaford - Seaford Meadows,,
2160,403041178,,Seaford Rise - Moana,,
2161,404,,Adelaide - West,,
2162,40401,,Charles Sturt,,
2163,404011090,,Beverley,,
2164,404011091,,Flinders Park,,
2165,404011092,,Henley Beach,,
2166,404011093,,Hindmarsh - Brompton,,
2167,404011094,,Royal Park - Hendon - Albert Park,,
2168,404011095,,Seaton - Grange,,
2169,404011096,,West Lakes,,
2170,404011097,,Woodville - Cheltenham,,
2171,40402,,Port Adelaide - West,,
2172,404021098,,Dry Creek - South,,
2173,404021099,,Largs Bay - Semaphore,,
2174,404021100,,North Haven,,
2175,404021101,,Port Adelaide,,
2176,404021102,,The Parks,,
2177,404021103,,Torrens Island,,
2178,40403,,West Torrens,,
2179,404031104,,Adelaide Airport,,
2180,404031105,,Fulham,,
2181,404031106,,Lockleys,,
2182,404031107,,Plympton,,
2183,404031108,,Richmond (SA),,
2184,404031109,,West Beach,,
2185,4RSAU,,Rest of SA,,
2186,405,,Barossa - Yorke - Mid North,,
2187,40501,,Barossa,,
2188,405011110,,Barossa - Angaston,,
2189,405011111,,Light,,
2190,405011112,,Lyndoch,,
2191,405011113,,Mallala,,
2192,405011114,,Nuriootpa,,
2193,405011115,,Tanunda,,
2194,40502,,Lower North,,
2195,405021116,,Clare,,
2196,405021117,,Gilbert Valley,,
2197,405021118,,Goyder,,
2198,405021119,,Wakefield - Barunga West,,
2199,40503,,Mid North,,
2200,405031120,,Jamestown,,
2201,405031121,,Peterborough - Mount Remarkable,,
2202,405031122,,Port Pirie,,
2203,405031123,,Port Pirie Surrounds,,
2204,40504,,Yorke Peninsula,,
2205,405041124,,Kadina,,
2206,405041125,,Moonta,,
2207,405041126,,Wallaroo,,
2208,405041127,,Yorke Peninsula - North,,
2209,405041128,,Yorke Peninsula - South,,
2210,406,,South Australia - Outback,,
2211,40601,,Eyre Peninsula and South West,,
2212,406011129,,Ceduna,,
2213,406011130,,Eyre Peninsula,,
2214,406011131,,Kimba - Cleve - Franklin Harbour,,
2215,406011132,,Le Hunte - Elliston,,
2216,406011133,,Port Lincoln,,
2217,406011134,,West Coast (SA),,
2218,406011135,,Western,,
2219,406011136,,Whyalla,,
2220,406011137,,Whyalla - North,,
2221,40602,,Outback - North and East,,
2222,406021138,,APY Lands,,
2223,406021139,,Coober Pedy,,
2224,406021140,,Quorn - Lake Gilles,,
2225,406021141,,Outback,,
2226,406021142,,Port Augusta,,
2227,406021143,,Roxby Downs,,
2228,407,,South Australia - South East,,
2229,40701,,Fleurieu - Kangaroo Island,,
2230,407011144,,Goolwa - Port Elliot,,
2231,407011145,,Kangaroo Island,,
2232,407011146,,Strathalbyn,,
2233,407011147,,Strathalbyn Surrounds,,
2234,407011148,,Victor Harbor,,
2235,407011149,,Yankalilla,,
2236,40702,,Limestone Coast,,
2237,407021150,,Grant,,
2238,407021151,,Kingston - Robe,,
2239,407021152,,Millicent,,
2240,407021154,,Naracoorte,,
2241,407021155,,Naracoorte Surrounds,,
2242,407021156,,Penola,,
2243,407021157,,Tatiara,,
2244,407021158,,Wattle Range,,
2245,407021173,,Mount Gambier - East,,
2246,407021174,,Mount Gambier - West,,
2247,40703,,Murray and Mallee,,
2248,407031159,,Barmera,,
2249,407031160,,Berri,,
2250,407031161,,Karoonda - Lameroo,,
2251,407031162,,Loxton,,
