,rent,coordinates,bedroom,Baths,Parking,url
1822,500,"[-37.9737622, 145.1788301]",3,2,2,https://www.domain.com.au/11c-bloomfield-road-noble-park-vic-3174-16065455
1823,400,"[-38.0529878, 145.2871157]",3,1,1,https://www.domain.com.au/238-ormond-road-narre-warren-south-vic-3805-16011871
1824,1050,"[-37.8369998, 144.9931976]",2,2,3,https://www.domain.com.au/1203-12-yarra-street-south-yarra-vic-3141-15553716
1825,750,"[-37.7255012, 145.0615908]",4,2,2,https://www.domain.com.au/1-296-waiora-road-macleod-vic-3085-16037422
1826,490,"[-37.8920371, 145.0890831]",2,1,1,https://www.domain.com.au/112-2-dalgety-street-oakleigh-vic-3166-16053723
1827,825,"[-37.8745267, 145.0525032]",3,1,1,https://www.domain.com.au/92-emo-road-malvern-east-vic-3145-15984100
1828,590,"[-37.9358414, 145.0486778]",3,1,2,https://www.domain.com.au/16a-baker-street-moorabbin-vic-3189-16038267
1829,330,"[-37.74768299999999, 144.9357]",2,1,1,https://www.domain.com.au/11-49-coonans-road-pascoe-vale-south-vic-3044-15982038
1830,380,"[-37.7121634, 145.0150421]",2,1,4,https://www.domain.com.au/101a-royal-parade-reservoir-vic-3073-16077438
1831,390,"[-37.62287730000001, 144.7130392]",3,1,2,https://www.domain.com.au/5-screen-road-diggers-rest-vic-3427-16045274
1832,630,"[-37.8148884, 144.9542283]",2,2,1,https://www.domain.com.au/4701-38-rose-lane-melbourne-vic-3000-16042961
1833,626.9666666666667,"[-36.1348151, 144.768728]",4,2,2,https://www.domain.com.au/1-norman-court-echuca-vic-3564-16001072
1834,410,"[-37.9613197, 145.0145335]",2,1,1,https://www.domain.com.au/6-36-edward-street-sandringham-vic-3191-16075086
1835,400,"[-37.574354, 144.9059407]",3,2,1,https://www.domain.com.au/49-moor-park-drive-craigieburn-vic-3064-15288889
1836,380,"[-37.6661572, 144.5475945]",3,2,1,https://www.domain.com.au/2-oakpark-drive-harkness-vic-3337-16057212
1837,400,"[-38.0556548, 145.3346771]",3,1,2,https://www.domain.com.au/19-sharpe-court-berwick-vic-3806-15343501
1838,250,"[-37.955221, 145.1714108]",1,1,1,https://www.domain.com.au/3-113-kelvinside-road-noble-park-vic-3174-15235725
1839,400,"[-37.7086099, 144.6241692]",4,2,2,https://www.domain.com.au/7-horsley-street-thornhill-park-vic-3335-15967639
1840,425,"[-37.709497999999996, 145.0218636]",3,1,2,https://www.domain.com.au/6-101-rathcown-road-reservoir-vic-3073-16024311
1841,390,"[-37.7719687, 144.7582613]",3,1,2,https://www.domain.com.au/6-lee-street-deer-park-vic-3023-16063483
1842,380,"[-37.6889942, 144.5423722]",3,2,2,https://www.domain.com.au/2-hakea-place-brookfield-vic-3338-16072882
1843,400,"[-37.8232054, 145.0461937]",1,1,1,https://www.domain.com.au/308-8-montrose-street-hawthorn-east-vic-3123-16039853
1844,510,"[-37.7621269, 144.9898652]",2,2,1,https://www.domain.com.au/13-70-gadd-street-northcote-vic-3070-16080724
1845,520,"[-37.8095327, 144.8663535]",2,3,1,https://www.domain.com.au/3-19-lae-street-west-footscray-vic-3012-15978138
1846,425,"[-37.860699, 144.9886766]",2,1,1,https://www.domain.com.au/14-62-alma-road-st-kilda-vic-3182-16025458
1847,420,"[-37.70129650000001, 144.9213767]",3,1,1,https://www.domain.com.au/13-granville-street-glenroy-vic-3046-16025282
1848,250,"[-37.2107023, 145.4245479]",0,0,1,https://www.domain.com.au/38a-high-street-yea-vic-3717-14902826
1849,790,"[-37.890215, 145.018058]",3,2,2,https://www.domain.com.au/46-alder-st-caulfield-south-vic-3162-16073205
1850,390,"[-37.792029, 144.9430106]",2,1,1,https://www.domain.com.au/8-48-curran-street-north-melbourne-vic-3051-15995567
1851,650,"[-37.8177068, 144.9953675]",2,1,1,https://www.domain.com.au/6-33-judd-street-richmond-vic-3121-16073746
1852,400,"[-37.5462711, 143.8880285]",3,2,2,https://www.domain.com.au/85-lofven-street-nerrina-vic-3350-16019071
1853,375,"[-37.8207896, 145.0522812]",2,1,1,https://www.domain.com.au/10-130-rathmines-road-hawthorn-east-vic-3123-15911307
1854,165,"[-36.7728657, 144.2921403]",0,1,1,https://www.domain.com.au/31-churchill-avenue-flora-hill-vic-3550-15539284
1855,460,"[-37.9794381, 145.152609]",3,1,1,https://www.domain.com.au/48-paterson-road-springvale-south-vic-3172-16071489
1856,490,"[-36.7357525, 144.2275784]",4,2,4,https://www.domain.com.au/28-golf-links-road-maiden-gully-vic-3551-16047641
1857,800,"[-37.8788544, 145.0874534]",4,3,3,https://www.domain.com.au/5a-shrewsbury-street-malvern-east-vic-3145-15004160
1858,490,"[-37.6819931, 144.9309557]",3,2,2,https://www.domain.com.au/1-rodney-court-broadmeadows-vic-3047-16066261
1859,320,"[-37.8666907, 144.8301997]",2,1,1,https://www.domain.com.au/6-83-railway-street-north-altona-vic-3018-16038928
1860,400,"[-38.0998447, 145.1918776]",2,1,1,https://www.domain.com.au/2-25-lats-avenue-carrum-downs-vic-3201-16081823
1861,470,"[-37.8238834, 144.961973]",1,1,1,https://www.domain.com.au/1003-180-city-road-southbank-vic-3006-16035630
1862,450,"[-37.5683523, 144.9052958]",4,2,2,https://www.domain.com.au/74-gateshead-street-craigieburn-vic-3064-14991029
1863,440,"[-38.3702077, 144.8522166]",3,2,1,https://www.domain.com.au/8-keith-street-tootgarook-vic-3941-15941372
1864,250,"[-37.7834829, 144.8233623]",1,1,1,https://www.domain.com.au/24-36-ridley-street-albion-vic-3020-16052264
1865,410,"[-37.8439788, 144.7175159]",3,2,1,https://www.domain.com.au/4a-craig-close-truganina-vic-3029-15500954
1866,430,"[-37.83656209999999, 145.0020208]",2,1,1,https://www.domain.com.au/9-36-kensington-road-south-yarra-vic-3141-15924092
1867,430,"[-37.8622477, 144.5940961]",4,2,2,https://www.domain.com.au/76-spearmint-boulevard-manor-lakes-vic-3024-12765638
1868,340,"[-37.8480904, 144.5896447]",3,2,2,https://www.domain.com.au/15-vessey-walk-wyndham-vale-vic-3024-12969416
1869,380,"[-34.1692646, 142.1452664]",3,2,2,https://www.domain.com.au/7-thames-place-mildura-vic-3500-16074986
1870,350,"[-38.0524006, 145.1246646]",2,1,1,https://www.domain.com.au/4-59-woodbine-grove-chelsea-vic-3196-16079443
1871,450,"[-37.8089751, 145.2261918]",2,1,1,https://www.domain.com.au/11-zephyr-close-ringwood-vic-3134-16029856
1872,350,"[-37.68475, 144.5699428]",3,1,2,https://www.domain.com.au/503-high-st-melton-vic-3337-15986904
1873,500,"[-36.1442602, 146.8958306]",4,2,2,https://www.domain.com.au/39-keighran-avenue-wodonga-vic-3690-14447247
1874,1150,"[-37.8928982, 144.9898622]",4,3,2,https://www.domain.com.au/1-dawson-avenue-brighton-vic-3186-16026885
1875,3000,"[-37.8650177, 144.9746821]",3,2,2,https://www.domain.com.au/2202-14-16-the-esplanade-st-kilda-vic-3182-15969170
1876,520,"[-37.7816163, 144.8906366]",2,1,1,https://www.domain.com.au/2-2a-pridham-street-maribyrnong-vic-3032-16047621
1877,500,"[-38.0717801, 145.2778583]",3,2,2,https://www.domain.com.au/41-savoy-grove-cranbourne-north-vic-3977-15774635
1878,350,"[-37.9332224, 145.0295164]",2,1,1,https://www.domain.com.au/36-nepean-avenue-hampton-east-vic-3188-15757092
1879,710,"[-37.8092102, 145.0492945]",3,3,2,https://www.domain.com.au/3-272-cotham-rd-kew-vic-3101-16030360
1880,400,"[-37.7460111, 142.0376597]",4,2,4,https://www.domain.com.au/4-thomas-court-hamilton-vic-3300-16061405
1881,480,"[-37.8213021, 145.2004411]",3,1,1,https://www.domain.com.au/21-reserve-avenue-mitcham-vic-3132-16038782
1882,550,"[-37.8423616, 145.0184227]",2,1,1,https://www.domain.com.au/14-530-toorak-road-toorak-vic-3142-16044488
1883,620,"[-37.8301583, 144.9804594]",2,2,1,https://www.domain.com.au/melbourne-3004-vic-3004-11661957
1884,520,"[-37.7875482, 144.8684162]",4,2,1,https://www.domain.com.au/1-8-silver-wattle-avenue-maidstone-vic-3012-16041483
1885,460,"[-37.8554898, 145.0464516]",2,1,1,https://www.domain.com.au/5-29-osborne-avenue-glen-iris-vic-3146-16035112
1886,450,"[-38.1313226, 145.1339935]",3,2,2,https://www.domain.com.au/1-72-orwil-street-frankston-vic-3199-15739697
1887,600,"[-34.2151229, 142.1169401]",4,2,2,https://www.domain.com.au/18-elphicks-way-mildura-vic-3500-16035753
1888,330,"[-37.8701284, 144.6926674]",2,1,1,https://www.domain.com.au/109-pannam-drive-hoppers-crossing-vic-3029-16075262
1889,480,"[-38.1988918, 144.3565583]",4,2,2,https://www.domain.com.au/41-orpington-crescent-marshall-vic-3216-16061492
1890,440,"[-37.58000415437882, 143.7926896507797]",4,2,2,https://www.domain.com.au/18-mountain-ash-circuit-winter-valley-vic-3358-16064169
1891,380,"[-37.8781296, 144.7552357]",3,1,1,https://www.domain.com.au/14-catherine-road-seabrook-vic-3028-16033042
1892,198.33333333333334,"[-37.9001465, 144.9954786]",5,2,2,https://www.domain.com.au/47-elwood-st-brighton-vic-3186-16054797
1893,450,"[-37.7220098, 144.9435251]",2,2,1,https://www.domain.com.au/5-115-landells-road-pascoe-vale-vic-3044-15217628
1894,410,"[-37.7206263, 144.5985508]",4,2,2,https://www.domain.com.au/4-wimbledon-boulevard-strathtulloh-vic-3338-16030023
1895,600,"[-37.912297, 144.7786493]",4,2,2,https://www.domain.com.au/8-shiraz-crescent-point-cook-vic-3030-16081452
1896,950,"[-37.8809263, 145.0193902]",3,2,2,https://www.domain.com.au/14-harcourt-ave-caulfield-vic-3162-16076560
1897,355,"[-37.5939844, 143.868651]",3,1,2,https://www.domain.com.au/6-semillon-grove-mount-clear-vic-3350-16032864
1898,960,"[-37.79872599999999, 145.0786062]",4,2,2,https://www.domain.com.au/2-14-sylvan-street-balwyn-north-vic-3104-15721267
1899,370,"[-37.7424952, 144.9613879]",2,1,1,https://www.domain.com.au/2-36-victoria-street-coburg-vic-3058-15987823
1900,590,"[-37.3969802, 144.9761553]",4,2,2,https://www.domain.com.au/5-springridge-boulevard-wallan-vic-3756-16070957
1901,240,"[-36.7101844, 142.1905772]",2,1,1,https://www.domain.com.au/6-9-begg-street-horsham-vic-3400-16027153
1902,495,"[-37.993315, 145.0944032]",2,1,1,https://www.domain.com.au/2-19-belle-crescent-mordialloc-vic-3195-16072661
1903,350,"[-37.7160104, 144.9973259]",2,1,1,https://www.domain.com.au/6-177-edwardes-street-reservoir-vic-3073-16073716
1904,625,"[-38.1465535, 145.2831859]",4,2,2,https://www.domain.com.au/10-enright-street-botanic-ridge-vic-3977-16064078
1905,430,"[-37.874281, 144.987818]",2,1,1,https://www.domain.com.au/56-tennyson-st-elwood-vic-3184-16037417
1906,180,"[-37.0622856, 142.7885375]",2,1,1,https://www.domain.com.au/unit-4-84-patrick-st-stawell-vic-3380-16064174
1907,580,"[-37.8535983, 145.0395781]",2,1,2,https://www.domain.com.au/63-mcarthur-street-malvern-vic-3144-16067028
1908,480,"[-38.1982789, 144.3361474]",3,1,1,https://www.domain.com.au/48-greenville-drive-grovedale-vic-3216-16050081
1909,495,"[-37.8214687, 145.0326469]",2,2,1,https://www.domain.com.au/309-17-lynch-street-hawthorn-vic-3122-16075457
1910,480,"[-37.751865, 144.9774319]",2,1,1,https://www.domain.com.au/2-124-rennie-street-coburg-vic-3058-16053862
1911,500,"[-36.4994057, 145.9800966]",4,1,1,https://www.domain.com.au/111-burston-road-benalla-vic-3672-15227130
1912,570,"[-37.8247376, 144.9617561]",2,2,1,https://www.domain.com.au/343-183-city-road-southbank-vic-3006-16038120
1913,520,"[-38.065502, 145.3982515]",4,2,2,https://www.domain.com.au/10-finnegan-way-officer-vic-3809-16051425
1914,390,"[-37.4254089, 144.9962065]",4,2,2,https://www.domain.com.au/3-ross-parade-wallan-vic-3756-16076458
1915,410,"[-37.924609, 144.6308078]",4,2,2,https://www.domain.com.au/42-braeburn-place-werribee-vic-3030-11880828
1916,400,"[-38.1317969, 144.3383676]",4,1,2,https://www.domain.com.au/40-shannon-avenue-geelong-west-vic-3218-16062957
1917,380,"[-37.7757224, 144.9950267]",1,1,1,https://www.domain.com.au/5-141-clarke-street-northcote-vic-3070-12610794
1918,576.3333333333334,"[-36.14671140000001, 144.7263847]",4,2,2,https://www.domain.com.au/3-amy-place-echuca-vic-3564-16055718
1919,370,"[-37.8861973, 145.0609476]",1,1,1,https://www.domain.com.au/3-22-chestnut-street-carnegie-vic-3163-15925807
1920,395,"[-37.8623071, 145.0000409]",2,1,1,https://www.domain.com.au/7-154-alma-road-st-kilda-east-vic-3183-16061986
1921,450,"[-36.139716, 146.8869266]",3,2,2,https://www.domain.com.au/16-castleton-street-wodonga-vic-3690-16073224
1922,485,"[-37.8017087, 145.0351102]",2,2,1,https://www.domain.com.au/g04-48-pakington-street-kew-vic-3101-16065601
1923,650,"[-37.8846377, 145.2454077]",5,2,2,https://www.domain.com.au/7-foster-crescent-knoxfield-vic-3180-16060654
1924,480,"[-37.5894856, 145.1259313]",4,2,2,https://www.domain.com.au/1-52-waterway-boulevard-doreen-vic-3754-15222962
1925,365,"[-38.0762643, 145.4221191]",2,1,1,https://www.domain.com.au/4-etonian-street-officer-vic-3809-16061022
1926,470,"[-37.870979, 144.981294]",2,1,1,https://www.domain.com.au/6-10a-mitford-street-st-kilda-vic-3182-15995001
1927,480,"[-37.830757, 144.7196236]",4,2,2,https://www.domain.com.au/12-wayland-road-truganina-vic-3029-16063599
1928,375,"[-37.6705458, 144.93931]",3,1,1,https://www.domain.com.au/25-berger-street-dallas-vic-3047-16067823
1929,410,"[-37.8622331, 144.9958056]",1,1,1,https://www.domain.com.au/2-119-alma-road-st-kilda-east-vic-3183-16003226
1930,525,"[-37.809651099999996, 144.9505719]",2,1,1,https://www.domain.com.au/405-150-dudley-street-west-melbourne-vic-3003-15852895
1931,280,"[-37.9058967, 144.6630407]",2,1,2,https://www.domain.com.au/29-anderson-street-werribee-vic-3030-16061083
1932,500,"[-37.8922801, 145.0367416]",3,1,1,https://www.domain.com.au/2-135-booran-road-caulfield-south-vic-3162-15992186
1933,450,"[-38.1993718, 145.4905391]",3,2,2,https://www.domain.com.au/6-jewel-mews-koo-wee-rup-vic-3981-16075664
1934,450,"[-38.0722356, 145.3078414]",4,2,2,https://www.domain.com.au/14-jefferson-avenue-cranbourne-north-vic-3977-16063276
1935,300,"[-37.8890587, 145.0305196]",1,1,1,https://www.domain.com.au/7-19-field-street-caulfield-south-vic-3162-16016969
1936,575,"[-37.7942903, 144.9782051]",2,1,1,https://www.domain.com.au/5-496-fitzroy-street-fitzroy-vic-3065-16065174
1937,620,"[-38.2407833, 144.3800439]",4,2,2,https://www.domain.com.au/18-mcarthur-crescent-armstrong-creek-vic-3217-16069388
1938,360,"[-37.8644729, 144.6229058]",4,2,2,https://www.domain.com.au/67-bassett-avenue-wyndham-vale-vic-3024-15575268
1939,1500,"[-37.9145643, 145.0055719]",3,3,2,https://www.domain.com.au/unit-1-9-stanley-street-brighton-vic-3186-15235651
1940,550,"[-38.2424507, 144.5433002]",4,2,2,https://www.domain.com.au/8-birchgrove-street-ocean-grove-vic-3226-16040148
1941,390,"[-37.7824069, 144.9905078]",2,1,1,https://www.domain.com.au/6-119-rushall-crescent-fitzroy-north-vic-3068-16072923
1942,550,"[-37.862355, 145.08273]",2,1,1,https://www.domain.com.au/12-carool-road-ashburton-vic-3147-16070361
1943,465,"[-37.8406794, 145.2278869]",3,2,2,https://www.domain.com.au/2-267-wantirna-road-wantirna-vic-3152-16050859
1944,380,"[-37.8592327, 144.9854739]",1,1,1,https://www.domain.com.au/12-8-charnwood-grove-st-kilda-vic-3182-16077412
1945,850,"[-37.8898467, 144.9904863]",3,2,1,https://www.domain.com.au/6-18-joyce-street-elwood-vic-3184-16075499
1946,500,"[-36.7343532, 144.3029802]",4,2,2,https://www.domain.com.au/454-napier-street-white-hills-vic-3550-16077036
1947,450,"[-37.8861824, 145.0170554]",2,1,1,https://www.domain.com.au/16-667-glenhuntly-road-caulfield-vic-3162-15930196
1948,450,"[-37.7388985, 145.0713689]",3,1,2,https://www.domain.com.au/219-lower-plenty-road-rosanna-vic-3084-16058477
1949,375,"[-37.86890959999999, 144.9973093]",1,1,1,https://www.domain.com.au/201-356-carlisle-street-balaclava-vic-3183-16065312
1950,660,"[-37.9409401, 145.0451817]",3,2,2,https://www.domain.com.au/4a-biscop-road-moorabbin-vic-3189-16082439
1951,400,"[-37.9005662, 145.0810834]",2,1,1,https://www.domain.com.au/5-158-kangaroo-road-hughesdale-vic-3166-16059918
1952,720,"[-37.7596666, 145.1580424]",5,3,2,https://www.domain.com.au/5-louisa-place-templestowe-vic-3106-16038492
1953,490,"[-37.8145047, 144.9740695]",1,1,1,https://www.domain.com.au/1204-31-spring-street-melbourne-vic-3000-15386634
1954,360,"[-37.728558, 145.0333399]",3,1,2,https://www.domain.com.au/32-clingin-street-reservoir-vic-3073-16056055
1955,360,"[-37.7910423, 144.863823]",2,2,1,https://www.domain.com.au/3-82-ashley-street-west-footscray-vic-3012-14909257
1956,575,"[-37.8424262, 144.8643634]",3,2,2,https://www.domain.com.au/1-56-blenheim-road-newport-vic-3015-16071405
1957,330,"[-37.5768685, 143.8572772]",3,1,1,https://www.domain.com.au/728-tress-street-mount-pleasant-vic-3350-16081668
1958,405,"[-38.1822068, 144.3487008]",3,2,2,https://www.domain.com.au/14-fisher-avenue-belmont-vic-3216-15226002
1959,430,"[-37.948106, 145.1540273]",3,2,1,https://www.domain.com.au/1-12-kelvin-grove-springvale-vic-3171-16020530
1960,385,"[-37.85889969999999, 144.9794697]",1,1,1,https://www.domain.com.au/317-157-fitzroy-st-st-kilda-vic-3182-16052469
1961,420,"[-37.8146271, 145.1376912]",2,1,1,https://www.domain.com.au/7-nan-street-box-hill-north-vic-3129-15989492
1962,650,"[-37.7412069, 144.8841891]",4,2,3,https://www.domain.com.au/5-62a-coghlan-street-niddrie-vic-3042-15900465
1963,580,"[-37.7351497, 144.8676856]",3,2,2,https://www.domain.com.au/1-17-nyah-street-keilor-east-vic-3033-16000294
1964,450,"[-38.0028878, 145.0880846]",2,1,1,https://www.domain.com.au/1-55-barkly-street-mordialloc-vic-3195-16004022
1965,490,"[-37.7864963, 144.9008462]",2,2,2,https://www.domain.com.au/15-55-cumberland-drive-maribyrnong-vic-3032-16069988
1966,400,"[-36.3673524, 145.4113226]",4,1,3,https://www.domain.com.au/177-balaclava-road-shepparton-vic-3630-15298318
1967,430,"[-37.7139859, 144.701089]",3,2,2,https://www.domain.com.au/4-cherish-street-fraser-rise-vic-3336-16036099
1968,390,"[-38.0239554, 145.3188204]",3,1,1,https://www.domain.com.au/4b-boree-court-berwick-vic-3806-16082746
1969,475,"[-37.8525992, 145.1540172]",3,2,2,https://www.domain.com.au/1-235-burwood-highway-burwood-east-vic-3151-15110932
1970,560,"[-37.8871587, 145.0433667]",2,2,1,https://www.domain.com.au/106-28-watson-grove-glen-huntly-vic-3163-16036210
1971,420,"[-37.8610682, 145.2867055]",2,1,2,https://www.domain.com.au/boronia-vic-3155-16073686
1972,495,"[-37.8898392, 145.0440847]",2,1,1,https://www.domain.com.au/7-1204-glen-huntly-road-glen-huntly-vic-3163-16064791
1973,430,"[-37.826696, 145.0341556]",1,1,1,https://www.domain.com.au/g-04-567-glenferrie-road-hawthorn-vic-3122-16079647
1974,410,"[-37.8167974, 145.1876561]",2,2,1,https://www.domain.com.au/212-435-whitehorse-road-mitcham-vic-3132-16041508
1975,355,"[-37.9540268, 145.071972]",2,1,1,https://www.domain.com.au/3-2-dissik-street-cheltenham-vic-3192-15908284
1976,520,"[-37.7690355, 144.9606337]",2,1,1,https://www.domain.com.au/815-288-albert-st-brunswick-vic-3056-16065315
1977,510,"[-38.11917, 145.3441316]",4,2,2,https://www.domain.com.au/24-keskadale-way-clyde-north-vic-3978-16063062
1978,450,"[-37.5943296, 144.8897769]",3,2,1,https://www.domain.com.au/92-gallantry-avenue-craigieburn-vic-3064-16063808
1979,390,"[-37.5009311, 143.8038682]",3,2,2,https://www.domain.com.au/14-barleysheaf-drive-miners-rest-vic-3352-16045176
1980,380,"[-38.1133574, 145.1759603]",3,2,1,https://www.domain.com.au/1-1-parrot-court-carrum-downs-vic-3201-15559146
1981,720,"[-37.800922, 144.96415]",2,2,2,https://www.domain.com.au/609-668-swanston-street-carlton-vic-3053-16018872
1982,600,"[-36.4328189, 145.4015641]",4,2,2,https://www.domain.com.au/90-wendouree-drive-kialla-vic-3631-16066487
1983,495,"[-37.0451545, 144.2278819]",4,2,1,https://www.domain.com.au/40-carol-street-castlemaine-vic-3450-16077835
1984,570,"[-37.7143079, 145.104028]",4,2,1,https://www.domain.com.au/88-plenty-lane-greensborough-vic-3088-16053496
1985,880,"[-38.250560899999996, 145.0569391]",4,2,4,https://www.domain.com.au/14-john-william-drive-mount-martha-vic-3934-16066038
1986,500,"[-38.2651781, 144.5175495]",3,2,2,https://www.domain.com.au/27-the-parade-ocean-grove-vic-3226-16079495
