rent,bedroom,baths,parking,url,Latitude,Longitude
160,5,2,5,https://www.domain.com.au/116-station-st-burwood-vic-3125-15989035,-37.84723779999999,145.1208795
750,4,2,4,https://www.domain.com.au/13-st-claire-walk-doncaster-east-vic-3109-16033127,-37.7815398,145.1616859
375,2,1,1,https://www.domain.com.au/1-425-brunswick-road-brunswick-vic-3056-16056624,-37.7754086,144.947891
430,3,2,2,https://www.domain.com.au/16-hewett-drive-point-cook-vic-3030-16078484,-37.8921573,144.7261228
700,2,1,2,https://www.domain.com.au/3-9-commercial-road-melbourne-vic-3004-14476499,-37.8457061,144.9861842
320,1,1,1,https://www.domain.com.au/4-35-clara-street-south-yarra-vic-3141-16068722,-37.8405358,144.9976521
455,3,2,2,https://www.domain.com.au/399-highbury-road-burwood-vic-3125-15125216,-37.8571971,145.1296053
395,4,2,2,https://www.domain.com.au/23-hanson-road-craigieburn-vic-3064-12027986,-37.5962807,144.9373316
310,1,1,1,https://www.domain.com.au/14-2-rockgarden-drive-truganina-vic-3029-16064922,-37.8435795,144.7337165
650,3,2,2,https://www.domain.com.au/1-40-linsey-street-coburg-vic-3058-16058328,-37.7410483,144.9535476
630,2,2,1,https://www.domain.com.au/139a-dryburgh-street-north-melbourne-vic-3051-16077992,-37.8032366,144.9431725
420,4,2,2,https://www.domain.com.au/10-macqueen-street-mernda-vic-3754-16049940,-37.6021507,145.0777015
650,2,1,1,https://www.domain.com.au/3709-639-lonsdale-street-melbourne-vic-3000-15646337,-37.8150689,144.9534096
850,3,2,2,https://www.domain.com.au/3-17-pakington-street-kew-vic-3101-16075619,-37.8034936,145.0341668
580,3,2,2,https://www.domain.com.au/32-mulberry-avenue-cheltenham-vic-3192-16078921,-37.9557014,145.0686014
450,2,2,2,https://www.domain.com.au/14-pier-street-rye-vic-3941-16040538,-38.3777036,144.8222751
795,4,2,3,https://www.domain.com.au/9-gertrude-street-geelong-west-vic-3218-15996931,-38.1449175,144.3465017
600,3,1,1,https://www.domain.com.au/150a-stephen-street-yarraville-vic-3013-16077727,-37.818449,144.893776
380,3,1,3,https://www.domain.com.au/26-purnell-road-corio-vic-3214-16040429,-38.0747013,144.3656552
450,3,2,3,https://www.domain.com.au/9-rivertown-grove-cobram-vic-3644-15997557,-35.9246857,145.6567234
400,3,2,2,https://www.domain.com.au/14-mathis-avenue-keilor-downs-vic-3038-16061258,-37.7182069,144.8009746
370,2,1,1,https://www.domain.com.au/3-5-king-street-warrnambool-vic-3280-16035464,-38.3752454,142.4806277
450,3,2,1,https://www.domain.com.au/3-90-messmate-street-lalor-vic-3075-16059078,-37.6752871,145.0255898
300,1,1,1,https://www.domain.com.au/6-8-glass-st-essendon-vic-3040-16061421,-37.7467438,144.9206457
300,2,1,1,https://www.domain.com.au/2-5-pynsent-street-horsham-vic-3400-15977657,-36.7158184,142.2043571
600,4,2,2,https://www.domain.com.au/6-banner-court-glen-waverley-vic-3150-16042864,-37.8732962,145.1867011
380,2,2,1,https://www.domain.com.au/7-1100-sydney-road-fawkner-vic-3060-15898725,-37.7153024,144.9628399
430,2,1,1,https://www.domain.com.au/2-51-afton-street-aberfeldie-vic-3040-15999628,-37.7606751,144.8894771
500,2,2,1,https://www.domain.com.au/317-71-henry-street-kensington-vic-3031-15658617,-37.7963153,144.9261714
320,2,1,1,https://www.domain.com.au/3-14-newstead-street-maribyrnong-vic-3032-16045407,-37.76801270000001,144.8971491
430,2,1,2,https://www.domain.com.au/3-24-edwards-street-burwood-vic-3125-16069378,-37.848543,145.101833
499,3,2,2,https://www.domain.com.au/5b-hadkinson-street-clayton-south-vic-3169-12184133,-37.9332431,145.1267416
570,3,1,4,https://www.domain.com.au/48-tulip-grove-cheltenham-vic-3192-16073978,-37.9592099,145.0489715
420,2,2,1,https://www.domain.com.au/14-11-monckton-place-caroline-springs-vic-3023-16058662,-37.7291692,144.7471036
340,2,1,1,https://www.domain.com.au/22-12-16-surrey-street-pascoe-vale-vic-3044-16042885,-37.726488,144.948645
440,3,2,1,https://www.domain.com.au/1-birchmore-place-clyde-north-vic-3978-16057075,-38.10468729999999,145.3224927
375,1,1,1,https://www.domain.com.au/1-29-stanhope-street-daylesford-vic-3460-16072514,-37.3498021,144.1503839
500,4,2,3,https://www.domain.com.au/44-delma-crescent-seymour-vic-3660-16059698,-37.0345945,145.1576814
415,2,1,2,https://www.domain.com.au/5-54-coorigil-road-carnegie-vic-3163-15968614,-37.8955185,145.060945
450,4,2,2,https://www.domain.com.au/7-zoe-lane-officer-vic-3809-14151197,-38.06189639999999,145.3962735
680,3,4,2,https://www.domain.com.au/26-harvest-court-doncaster-vic-3108-15233108,-37.7743613,145.1284982
370,3,1,1,https://www.domain.com.au/19-ida-street-niddrie-vic-3042-15908269,-37.7460763,144.8888957
480,2,2,1,https://www.domain.com.au/901-68-wests-road-maribyrnong-vic-3032-16072054,-37.7700925,144.8825128
500,2,2,1,https://www.domain.com.au/1608-8-joseph-road-footscray-vic-3011-16066840,-37.7992138,144.9099061
485,3,2,2,https://www.domain.com.au/15-beltons-way-doreen-vic-3754-15977417,-37.5887601,145.1235088
400,3,1,2,https://www.domain.com.au/48-martins-lane-viewbank-vic-3084-16082817,-37.7327572,145.0884724
500,3,1,1,https://www.domain.com.au/5-brown-street-preston-vic-3072-15920930,-37.7361247,145.0188735
675,3,2,2,https://www.domain.com.au/4-40-murray-street-brunswick-west-vic-3055-15973697,-37.7592217,144.9414606
450,1,1,1,https://www.domain.com.au/4-576-nicholson-street-fitzroy-north-vic-3068-16080490,-37.78594,144.977379
400,3,2,2,https://www.domain.com.au/47-painted-hills-road-doreen-vic-3754-16063299,-37.585579,145.1286292
425,3,2,2,https://www.domain.com.au/15-cahill-dr-brookfield-vic-3338-16026595,-37.6988609,144.5586394
470,3,1,2,https://www.domain.com.au/47-french-street-geelong-west-vic-3218-15974733,-38.1424305,144.3380687
450,4,2,2,https://www.domain.com.au/42-grattan-cove-craigieburn-vic-3064-15739319,-37.588922,144.9157789
350,2,1,1,https://www.domain.com.au/7-21-23-morton-street-clayton-vic-3168-16073703,-37.9168768,145.1374716
675,2,1,1,https://www.domain.com.au/74c-riversdale-road-hawthorn-vic-3122-16039341,-37.8287793,145.0325218
425,2,1,2,https://www.domain.com.au/2-796-riversdale-road-camberwell-vic-3124-15987936,-37.8343815,145.0802685
750,4,1,1,https://www.domain.com.au/20-elizabeth-street-moonee-ponds-vic-3039-15990433,-37.7715213,144.9253329
185,1,1,1,https://www.domain.com.au/2-26-day-street-east-bendigo-vic-3550-15937201,-36.7519939,144.2999929
500,3,1,2,https://www.domain.com.au/76-dunham-street-rye-vic-3941-16082689,-38.3747782,144.8034222
870,3,2,2,https://www.domain.com.au/107-forest-dr-mount-martha-vic-3934-15957808,-38.2902274,145.0164197
450,2,1,1,https://www.domain.com.au/32-winterley-road-point-lonsdale-vic-3225-16073058,-38.2867264,144.6104148
550,2,1,1,https://www.domain.com.au/4-90-clowes-street-south-yarra-vic-3141-16065476,-37.8303489,144.9849606
360,2,1,1,https://www.domain.com.au/4-13-blainey-crescent-epping-vic-3076-16055565,-37.6355101,145.0102682
570,4,2,2,https://www.domain.com.au/2-531-frankston-dandenong-road-carrum-downs-vic-3201-16081280,-38.1062174,145.1675725
430,3,1,2,https://www.domain.com.au/2-29-gresford-road-wantirna-vic-3152-16051787,-37.8496032,145.2361701
540,2,1,1,https://www.domain.com.au/8-97-elgin-street-carlton-vic-3053-16045636,-37.7977014,144.9714074
395,2,1,2,https://www.domain.com.au/3-46-park-street-pascoe-vale-vic-3044-15996686,-37.7247486,144.9243583
380,2,1,1,https://www.domain.com.au/7-47-pakington-street-kew-vic-3101-16059639,-37.8012617,145.0347178
430,3,2,1,https://www.domain.com.au/13-40-gorge-road-south-morang-vic-3752-16063109,-37.6513274,145.0906527
750,6,3,2,https://www.domain.com.au/29-sweeney-street-black-hill-vic-3350-16022992,-37.5471785,143.8677385
490,2,1,1,https://www.domain.com.au/1-21-electra-avenue-ashwood-vic-3147-16073751,-37.8703084,145.108211
595,5,3,2,https://www.domain.com.au/2-17-sarton-road-clayton-vic-3168-14970451,-37.9186972,145.1438749
400,3,1,1,https://www.domain.com.au/55-fairbairn-road-sunshine-west-vic-3020-15317909,-37.7995668,144.818109
350,2,1,1,https://www.domain.com.au/8-716-burwood-road-hawthorn-east-vic-3123-16007918,-37.824813,145.051427
370,3,1,3,https://www.domain.com.au/23-brown-street-castlemaine-vic-3450-16044494,-37.0671324,144.2032627
240,1,1,1,https://www.domain.com.au/3-24-melbourne-street-murrumbeena-vic-3163-16038892,-37.8887822,145.0676643
695,2,1,1,https://www.domain.com.au/28-gillies-street-fairfield-vic-3078-16067381,-37.78116240000001,145.0162475
495,3,2,1,https://www.domain.com.au/1-93-crookston-road-reservoir-vic-3073-16052878,-37.7097377,145.0153324
480,3,2,4,https://www.domain.com.au/29-edward-road-chirnside-park-vic-3116-16057818,-37.7540449,145.3163579
430,2,1,1,https://www.domain.com.au/8-167-riversdale-road-hawthorn-vic-3122-15782176,-37.829308,145.040433
750,5,3,2,https://www.domain.com.au/3-centaur-grove-doncaster-east-vic-3109-15746707,-37.7814099,145.1691682
680,2,2,2,https://www.domain.com.au/4-31-bayview-crescent-black-rock-vic-3193-16051099,-37.9683301,145.0163982
550,4,2,2,https://www.domain.com.au/22-armstrong-drive-rowville-vic-3178-16065061,-37.9272158,145.2550342
430,2,2,1,https://www.domain.com.au/2-29-holly-street-preston-vic-3072-15899393,-37.7354856,145.0295078
720,5,2,2,https://www.domain.com.au/15-marriott-drive-keysborough-vic-3173-16019001,-38.0051357,145.1438563
450,2,1,1,https://www.domain.com.au/1-1-31-lux-way-brunswick-vic-3056-15960629,-37.7645705,144.9593654
390,2,1,1,https://www.domain.com.au/2-87-tarana-avenue-glenroy-vic-3046-16071661,-37.709392,144.904565
625,1,2,1,https://www.domain.com.au/5006-7-riverside-quay-southbank-vic-3006-15295596,-37.8213341,144.9646982
480,3,2,1,https://www.domain.com.au/5-61-bailey-street-belmont-vic-3216-16072754,-38.1867763,144.3500214
490,3,2,1,https://www.domain.com.au/12-arya-way-charlemont-vic-3217-16068352,-38.2162637,144.3590353
475,4,2,2,https://www.domain.com.au/64-tristania-drive-point-cook-vic-3030-16079617,-37.9056889,144.7596132
410,4,2,2,https://www.domain.com.au/111-bensonhurst-parade-point-cook-vic-3030-13607070,-37.8828364,144.7125245
435,4,2,2,https://www.domain.com.au/7-folia-way-donnybrook-vic-3064-15895559,-37.5425658,144.9687496
330,3,1,1,https://www.domain.com.au/6-butcher-crescent-laverton-vic-3028-16070967,-37.8512148,144.7721334
820,3,2,2,https://www.domain.com.au/11a-elm-street-surrey-hills-vic-3127-15633726,-37.8333069,145.106075
440,4,2,2,https://www.domain.com.au/36-cloudburst-avenue-wyndham-vale-vic-3024-16069061,-37.867905,144.6183699
370,3,1,1,https://www.domain.com.au/2-41-collinson-street-keilor-park-vic-3042-16080444,-37.72246579999999,144.8572437
450,3,1,2,https://www.domain.com.au/15-bond-avenue-blackburn-south-vic-3130-16068036,-37.8411355,145.1533423
440,2,1,1,https://www.domain.com.au/105-20-park-street-moonee-ponds-vic-3039-16075228,-37.7618376,144.9198287
410,3,1,2,https://www.domain.com.au/51-prince-of-wales-avenue-mill-park-vic-3082-16062015,-37.6583954,145.0450956
450,3,1,2,https://www.domain.com.au/2-5-langton-street-glenroy-vic-3046-16055719,-37.701444,144.913406
400,3,2,2,https://www.domain.com.au/3-38-rufus-street-epping-vic-3076-16038630,-37.648346,145.028597
380,2,1,2,https://www.domain.com.au/1-56-rayner-street-altona-vic-3018-15216931,-37.8642198,144.8216308
365,2,1,1,https://www.domain.com.au/1-39-lewis-street-frankston-vic-3199-16072933,-38.1385731,145.1293404
850,4,2,3,https://www.domain.com.au/45-price-avenue-mount-waverley-vic-3149-16074735,-37.8748322,145.1435545
470,1,1,1,https://www.domain.com.au/p106-12-waterview-walk-docklands-vic-3008-16072102,-37.8194723,144.9478449
650,3,1,2,https://www.domain.com.au/2-625-riversdale-road-camberwell-vic-3124-16054787,-37.8322704,145.0666297
390,3,1,6,https://www.domain.com.au/8-percy-street-fawkner-vic-3060-14144234,-37.7112321,144.9747579
300,2,1,1,https://www.domain.com.au/3-25a-havlin-street-bendigo-vic-3550-16046289,-36.7615282,144.2899869
91.0,3,2,2,https://www.domain.com.au/8-falkirk-drive-mernda-vic-3754-16029721,-37.5883006,145.0914885
370,2,1,1,https://www.domain.com.au/3-traum-street-portarlington-vic-3223-16071147,-38.1182152,144.63741
490,2,1,1,https://www.domain.com.au/208-34-union-street-brunswick-vic-3056-16082673,-37.773482,144.9585593
380,2,1,1,https://www.domain.com.au/5-147-maroondah-highway-croydon-vic-3136-16043417,-37.78667799999999,145.273274
810,3,3,1,https://www.domain.com.au/17-bruford-road-port-melbourne-vic-3207-16081772,-37.8286674,144.9422769
425,2,1,1,https://www.domain.com.au/8-2-thistle-grove-highett-vic-3190-16051302,-37.950503,145.042349
600,4,2,2,https://www.domain.com.au/11-merton-place-mill-park-vic-3082-16074307,-37.659411,145.0840131
510,2,2,1,https://www.domain.com.au/4-1-stephenson-street-springvale-vic-3171-16071477,-37.9415268,145.1536438
600,4,2,2,https://www.domain.com.au/2-33-hourigan-avenue-clayton-vic-3168-15129985,-37.9176505,145.1258364
525,3,1,1,https://www.domain.com.au/2-39-walpole-street-kew-vic-3101-16067434,-37.8037103,145.0314884
470,2,1,1,https://www.domain.com.au/107-1042-doncaster-road-doncaster-east-vic-3109-13664043,-37.7895954,145.1640437
500,4,2,2,https://www.domain.com.au/25-monomeath-street-mickleham-vic-3064-16075936,-37.526265,144.910071
615,3,2,2,https://www.domain.com.au/1-22-rigby-avenue-carnegie-vic-3163-16067575,-37.89942,145.053945
565,4,2,2,https://www.domain.com.au/37-penderel-drive-mount-duneed-vic-3217-16049379,-38.2198269,144.3177907
620,4,3,1,https://www.domain.com.au/95-victoria-street-seddon-vic-3011-16043549,-37.8054713,144.8922271
560,4,2,3,https://www.domain.com.au/16-avondale-drive-wodonga-vic-3690-16008634,-36.1470801,146.8646057
800,3,2,2,https://www.domain.com.au/9-ruyton-street-camberwell-vic-3124-15797618,-37.8447022,145.084975
440,4,2,1,https://www.domain.com.au/4-mailrun-court-hoppers-crossing-vic-3029-16079354,-37.8704773,144.670157
680,4,1,2,https://www.domain.com.au/1-lingwell-road-hawthorn-east-vic-3123-15936758,-37.8214317,145.0506082
580,5,2,2,https://www.domain.com.au/6-struga-road-sunshine-west-vic-3020-16073858,-37.79327170000001,144.7942334
375,1,1,1,https://www.domain.com.au/204-849-burwood-road-hawthorn-east-vic-3123-16080637,-37.8249112,145.0575104
320,2,1,1,https://www.domain.com.au/5-14-milloo-street-swan-hill-vic-3585-16057709,-35.332089,143.562287
625,3,2,2,https://www.domain.com.au/10-stradbroke-avenue-brighton-east-vic-3187-15988800,-37.9124201,145.0162027
350,2,1,1,https://www.domain.com.au/1-53-heytesbury-street-herne-hill-vic-3218-16025732,-38.1352625,144.3217605
1295,4,2,3,https://www.domain.com.au/425b-beach-road-beaumaris-vic-3193-16014933,-37.9937063,145.0334204
440,4,2,2,https://www.domain.com.au/5-barkala-court-frankston-vic-3199-16016244,-38.1359508,145.1639068
320,2,1,1,https://www.domain.com.au/2-32-mailey-street-sunshine-west-vic-3020-16016317,-37.791237,144.8130413
330,2,1,6,https://www.domain.com.au/28-moama-street-braybrook-vic-3019-15910686,-37.7887787,144.849338
320,3,1,1,https://www.domain.com.au/1a-vine-street-mildura-vic-3500-16011481,-34.179717,142.1540961
700,2,1,2,https://www.domain.com.au/1-rotorua-street-caulfield-south-vic-3162-16053690,-37.900177,145.0270397
1500,4,2,2,https://www.domain.com.au/9-muriel-street-glen-iris-vic-3146-16055689,-37.8533331,145.0879208
530,4,2,2,https://www.domain.com.au/6-rochford-place-narre-warren-south-vic-3805-16069796,-38.0285014,145.2895126
950,3,2,2,https://www.domain.com.au/53-elster-avenue-gardenvale-vic-3185-16078745,-37.8962909,145.0063036
460,2,1,1,https://www.domain.com.au/12-1-rex-avenue-alphington-vic-3078-16077578,-37.7856092,145.0249185
600,4,2,2,https://www.domain.com.au/28-keewong-drive-strathfieldsaye-vic-3551-16078667,-36.8134942,144.3393144
430,3,1,1,https://www.domain.com.au/95-settlement-rd-belmont-vic-3216-16071556,-38.1820204,144.3388373
550,3,2,2,https://www.domain.com.au/17-harland-square-wantirna-vic-3152-16066520,-37.8585312,145.237703
520,4,2,2,https://www.domain.com.au/5-dundee-place-wantirna-vic-3152-16015278,-37.8491827,145.2444149
980,4,2,1,https://www.domain.com.au/779-drummond-street-carlton-north-vic-3054-15963791,-37.786402,144.970509
700,2,2,1,https://www.domain.com.au/311-75-wellington-st-collingwood-vic-3066-16068804,-37.8063873,144.9859042
410,3,2,2,https://www.domain.com.au/9-rosario-walk-point-cook-vic-3030-16013537,-37.8839095,144.7143259
580,3,2,1,https://www.domain.com.au/301-455-macaulay-road-kensington-vic-3031-16056909,-37.794785,144.9318352
480,2,2,1,https://www.domain.com.au/1205-91-galada-avenue-parkville-vic-3052-16022065,-37.7786173,144.9393063
425,3,2,2,https://www.domain.com.au/21-centreway-glenroy-vic-3046-16004258,-37.7050668,144.9053818
800,2,2,1,https://www.domain.com.au/1802-7-claremont-street-south-yarra-vic-3141-16047399,-37.83820559999999,144.9935531
385,2,1,1,https://www.domain.com.au/9-239-st-georges-road-northcote-vic-3070-16076042,-37.7648686,144.9916698
750,5,3,6,https://www.domain.com.au/2-billabong-circuit-epping-vic-3076-16080296,-37.6294236,145.0344809
410,4,2,2,https://www.domain.com.au/9-marmalade-road-manor-lakes-vic-3024-16072418,-37.8668075,144.5812973
420,2,1,1,https://www.domain.com.au/6-7-barnsbury-road-south-yarra-vic-3141-16079546,-37.8449734,145.0010524
575,3,1,1,https://www.domain.com.au/4-63-pearson-street-brunswick-west-vic-3055-16031877,-37.7656278,144.9491006
570,3,1,2,https://www.domain.com.au/2-470-glen-eira-road-caulfield-north-vic-3161-16038409,-37.881053,145.027359
540,3,1,2,https://www.domain.com.au/19-park-street-moonee-ponds-vic-3039-15906852,-37.7621879,144.9193557
630,3,1,1,https://www.domain.com.au/10-17-redan-street-st-kilda-vic-3182-16068247,-37.8601916,144.989561
370,3,1,2,https://www.domain.com.au/2-lydd-court-craigieburn-vic-3064-15967708,-37.604783499999996,144.9314395
480,3,1,2,https://www.domain.com.au/1-mulberry-parade-heidelberg-west-vic-3081-16045957,-37.7473183,145.0387654
300,1,1,1,https://www.domain.com.au/2-68-dundas-street-thornbury-vic-3071-16068676,-37.7554968,145.0276779
720,5,2,2,https://www.domain.com.au/23-oravel-street-balwyn-north-vic-3104-16042184,-37.78573799999999,145.0972623
410,3,1,1,https://www.domain.com.au/1-505-mitcham-road-mitcham-vic-3132-16082691,-37.830198,145.1950269
70,0,1,1,https://www.domain.com.au/228-la-trobe-st-melbourne-vic-3000-16054137,-37.8097514,144.9626141
750,2,1,1,https://www.domain.com.au/114-palmerston-crescent-south-melbourne-vic-3205-14311354,-37.835865,144.967423
370,2,1,1,https://www.domain.com.au/2-14-palmer-avenue-brighton-east-vic-3187-16041535,-37.9113139,145.0152789
400,2,1,1,https://www.domain.com.au/104-451-453-south-road-bentleigh-vic-3204-15994430,-37.933023,145.0375812
380,2,1,1,https://www.domain.com.au/4-88-the-avenue-spotswood-vic-3015-15626282,-37.826247,144.875462
510,5,4,2,https://www.domain.com.au/20-demmie-mews-lyndhurst-vic-3975-16026047,-38.0599356,145.2455049
680,3,1,1,https://www.domain.com.au/6-trenoweth-street-brunswick-west-vic-3055-12811820,-37.7583896,144.9476114
995,1,1,1,https://www.domain.com.au/158-simpson-street-east-melbourne-vic-3002-7100906,-37.8106622,144.9890725
370,2,0,1,https://www.domain.com.au/26-370-melrose-drive-tullamarine-vic-3043-16040718,-37.6880411,144.8714371
520,2,1,1,https://www.domain.com.au/13-17-19-the-avenue-windsor-vic-3181-13375442,-37.8559933,144.9976385
480,4,2,2,https://www.domain.com.au/23-shearwater-drive-armstrong-creek-vic-3217-15262037,-38.2405775,144.3741482
450,1,1,1,https://www.domain.com.au/13-86-hotham-street-east-melbourne-vic-3002-16065438,-37.8141406,144.9874786
556.2666666666667,2,2,3,https://www.domain.com.au/1-5-murray-street-echuca-vic-3564-16046726,-36.1315028,144.7455607
570,2,2,2,https://www.domain.com.au/2-36-auburn-road-hawthorn-vic-3122-15973565,-37.8177724,145.045677
285,1,1,1,https://www.domain.com.au/2-99-neerim-road-carnegie-vic-3163-11936047,-37.8869036,145.0407895
500,4,2,2,https://www.domain.com.au/23-daisy-drive-point-cook-vic-3030-16075223,-37.904614,144.7483481
500,3,2,2,https://www.domain.com.au/4-waverley-place-point-cook-vic-3030-16038938,-37.9102973,144.7717705
510,4,3,2,https://www.domain.com.au/13-sustain-circuit-lyndhurst-vic-3975-16079336,-38.0684826,145.253588
330,1,1,1,https://www.domain.com.au/4-8-te-arai-avenue-st-kilda-east-vic-3183-14623663,-37.8626773,145.007638
250,1,1,1,https://www.domain.com.au/13-4-techno-park-drive-williamstown-north-vic-3016-13767549,-37.8553859,144.859128
410,2,1,1,https://www.domain.com.au/2-51-afton-street-aberfeldie-vic-3040-16035498,-37.7606751,144.8894771
395,2,1,1,https://www.domain.com.au/1-28-compton-street-reservoir-vic-3073-16074072,-37.71396660000001,145.0029893
480,3,2,2,https://www.domain.com.au/110a-fifth-avenue-altona-north-vic-3025-7801815,-37.8330124,144.8512714
490,4,2,3,https://www.domain.com.au/7-dixon-ave-werribee-vic-3030-15326830,-37.9023538,144.6661701
500,2,1,1,https://www.domain.com.au/5-28-wells-street-southbank-vic-3006-16082030,-37.82673760000001,144.9687443
600,2,2,1,https://www.domain.com.au/2702-151-city-road-southbank-vic-3006-16065196,-37.8236674,144.9631638
350,2,1,2,https://www.domain.com.au/4-landscape-drive-boronia-vic-3155-14870554,-37.8457186,145.2874306
660,2,1,1,https://www.domain.com.au/8-14-victoria-street-williamstown-vic-3016-16043838,-37.8665265,144.8883154
360,2,1,1,https://www.domain.com.au/89-holdsworth-rd-north-bendigo-vic-3550-16083064,-36.7335552,144.2708506
480,1,1,1,https://www.domain.com.au/102-279-wellington-parade-south-east-melbourne-vic-3002-14787024,-37.8162335,144.9760382
720,3,2,1,https://www.domain.com.au/286a-balcombe-rd-beaumaris-vic-3193-16079394,-37.9793744,145.0508157
350,3,1,4,https://www.domain.com.au/3-charles-street-sunshine-north-vic-3020-15869912,-37.77505480000001,144.8328415
675,4,2,3,https://www.domain.com.au/41-glencairn-avenue-brighton-east-vic-3187-16031169,-37.9275717,145.0190888
420,3,2,1,https://www.domain.com.au/6-sturt-court-officer-vic-3809-16069310,-38.0607262,145.4034505
550,2,2,1,https://www.domain.com.au/111-10-pottery-court-brunswick-vic-3056-15329965,-37.770169,144.9524566
750,2,1,2,https://www.domain.com.au/1-90-halifax-st-brighton-vic-3186-16010336,-37.9132603,145.0064229
440,3,1,3,https://www.domain.com.au/56-eleanor-street-footscray-vic-3011-16022977,-37.793688,144.8850487
400,3,2,1,https://www.domain.com.au/2-berala-place-mill-park-vic-3082-16054522,-37.6519064,145.0511248
495,2,1,1,https://www.domain.com.au/9-63-millswyn-street-south-yarra-vic-3141-16081143,-37.8358043,144.9801781
340,2,1,1,https://www.domain.com.au/6-6-skene-street-newtown-vic-3220-16043171,-38.1483419,144.351386
420,2,1,2,https://www.domain.com.au/3-27-coorigil-rd-carnegie-vic-3163-16075493,-37.8958287,145.0588866
480,2,1,1,https://www.domain.com.au/3211-283-city-road-southbank-vic-3006-14218073,-37.827276,144.9590267
430,4,2,2,https://www.domain.com.au/16-balmain-circuit-taylors-hill-vic-3037-16037790,-37.7164875,144.7462883
1000,4,2,2,https://www.domain.com.au/26-eliza-street-black-rock-vic-3193-16052453,-37.9649515,145.0148699
650,2,2,1,https://www.domain.com.au/226-57-spencer-street-docklands-vic-3008-16042545,-37.82004610000001,144.9542894
900,4,2,2,https://www.domain.com.au/301a-thompsons-road-templestowe-lower-vic-3107-16072400,-37.7650865,145.1085745
550,3,1,1,https://www.domain.com.au/65-broughton-road-surrey-hills-vic-3127-16070938,-37.8327493,145.1050191
580,4,2,2,https://www.domain.com.au/137-coastside-drive-armstrong-creek-vic-3217-13823304,-38.24226340000001,144.3467838
650,2,2,2,https://www.domain.com.au/21-17-ellesmere-road-windsor-vic-3181-14729250,-37.85730530000001,145.0006207
600,3,1,1,https://www.domain.com.au/135a-rankins-road-kensington-vic-3031-16036607,-37.7930156,144.9314385
420,2,1,1,https://www.domain.com.au/6-9-eddy-street-camberwell-vic-3124-16063669,-37.8471653,145.073524
500,3,1,1,https://www.domain.com.au/5-gordon-grove-preston-vic-3072-15934923,-37.7388139,145.0196915
450,2,1,1,https://www.domain.com.au/313-61-galada-avenue-parkville-vic-3052-16057219,-37.780094,144.9395466
630,3,2,1,https://www.domain.com.au/35-carlyon-street-ormond-vic-3204-15901567,-37.9062313,145.0413704
495,3,1,1,https://www.domain.com.au/11-toolang-court-mount-waverley-vic-3149-15945746,-37.8888034,145.1415711
360,4,2,2,https://www.domain.com.au/26-chancellor-avenue-werribee-vic-3030-15375631,-37.8995587,144.5965714
460,4,2,3,https://www.domain.com.au/1-warbler-court-winter-valley-vic-3358-16073733,-37.58000415437882,143.7926896507797
380,1,1,1,https://www.domain.com.au/310-770b-toorak-road-road-glen-iris-vic-3146-16081171,-37.8456392,145.0459343
415,2,1,1,https://www.domain.com.au/6-3-kireep-road-balwyn-vic-3103-16054454,-37.81287,145.088646
540,2,1,1,https://www.domain.com.au/509a-high-street-northcote-vic-3070-16079695,-37.765056,144.99931
415,2,1,1,https://www.domain.com.au/6-26-gladstone-street-kew-vic-3101-16059869,-37.8020904,145.0410477
550,2,1,1,https://www.domain.com.au/506-99-palmerston-crescent-south-melbourne-vic-3205-9763261,-37.8362161,144.9672523
390,1,1,1,https://www.domain.com.au/yarra-glen-vic-3775-16073364,-37.6571292,145.3745877
380,2,1,1,https://www.domain.com.au/1-21-princess-street-fawkner-vic-3060-15963287,-37.7183643,144.9637864
330,1,1,1,https://www.domain.com.au/4-70-collins-street-thornbury-vic-3071-16079755,-37.755512,145.0074443
549,3,1,2,https://www.domain.com.au/49a-pender-street-thornbury-vic-3071-15972650,-37.7537494,145.005867
590,2,1,1,https://www.domain.com.au/6-mcconnell-street-kensington-vic-3031-16080625,-37.7899774,144.9283001
725,4,2,2,https://www.domain.com.au/1-11-takapuna-street-caulfield-south-vic-3162-15969169,-37.89928,145.028296
440,2,1,1,https://www.domain.com.au/1-57-westbrook-street-kew-vic-3101-15972545,-37.79362589999999,145.0528557
485,2,1,2,https://www.domain.com.au/2-13-vernal-road-oakleigh-south-vic-3167-16046908,-37.928174,145.084604
300,2,1,1,https://www.domain.com.au/3-48-tyers-street-portland-vic-3305-15332522,-38.3439085,141.6004789
400,2,1,2,https://www.domain.com.au/77-garden-st-blairgowrie-vic-3942-15703946,-38.3648265,144.7776298
460,3,1,3,https://www.domain.com.au/6-morokai-grove-lilydale-vic-3140-16075064,-37.7491523,145.3386093
440,5,1,2,https://www.domain.com.au/6-flinders-road-st-leonards-vic-3223-16049380,-38.1749562,144.7018877
385,3,1,1,https://www.domain.com.au/22-glenroy-road-glenroy-vic-3046-13519252,-37.70704,144.936261
400,1,1,1,https://www.domain.com.au/130-471-malvern-road-south-yarra-vic-3141-16068569,-37.8478382,145.002178
85000,2,3,6,https://www.domain.com.au/110-beevers-street-footscray-vic-3011-14870244,-37.7958415,144.9060052
500,2,2,1,https://www.domain.com.au/3-2-1045-heidelberg-road-ivanhoe-vic-3079-11663789,-37.77478809999999,145.0391789
